11;70
11;82
11;87
11;92
11;95
11;115
11;118
11;151
11;155
11;159
11;167
11;181
11;184
11;185
11;187
11;220
11;224
11;232
11;234
11;247
11;274
11;283
11;285
11;315
11;331
11;378
11;386
11;408
11;416
11;430
11;446
11;449
11;495
11;500
11;506
11;522
11;527
11;529
11;537
11;544
11;574
11;577
11;603
11;623
11;640
11;650
11;676
11;678
11;721
11;722
11;794
11;837
11;844
11;861
11;871
11;872
11;886
11;893
11;909
11;916
11;944
11;950
11;953
11;1062
11;1134
11;1192
11;1304
11;1339
11;1345
11;1445
11;1488
11;1491
11;1508
11;1518
11;1633
11;1669
11;1906
11;1924
11;1932
11;1939
12;21
12;62
12;66
12;67
12;73
12;88
12;139
12;172
12;223
12;270
12;307
12;431
12;448
12;484
12;622
12;686
12;792
12;1003
12;1048
12;1053
12;1116
12;1216
12;1556
12;1744
12;1862
13;20
13;48
13;56
13;61
13;67
13;90
13;121
13;133
13;136
13;177
13;201
13;203
13;375
13;383
13;392
13;457
13;640
13;644
13;649
13;669
13;673
13;696
13;770
13;859
13;938
13;987
13;1025
13;1104
13;1119
13;1184
13;1465
13;1605
13;1619
13;1742
13;1759
14;16
14;17
14;32
14;33
14;39
14;41
14;51
14;55
14;60
14;63
14;75
14;81
14;89
14;123
14;125
14;155
14;179
14;187
14;248
14;264
14;291
14;309
14;310
14;400
14;409
14;524
14;532
14;558
14;565
14;572
14;598
14;605
14;730
14;754
14;777
14;788
14;805
14;816
14;846
14;892
14;914
14;953
14;974
14;1004
14;1092
14;1096
14;1204
14;1223
14;1282
14;1342
14;1384
14;1462
14;1463
14;1534
14;1604
14;1621
14;1632
14;1634
14;1645
14;1677
14;1749
14;1767
14;1842
14;1855
14;1879
14;1959
15;19
15;36
15;46
15;48
15;52
15;58
15;78
15;89
15;107
15;131
15;142
15;166
15;169
15;199
15;249
15;254
15;265
15;304
15;307
15;330
15;349
15;403
15;444
15;547
15;567
15;593
15;595
15;665
15;678
15;697
15;715
15;763
15;865
15;874
15;978
15;999
15;1024
15;1046
15;1133
15;1204
15;1215
15;1227
15;1380
15;1447
15;1807
15;1948
15;1961
15;1976
16;28
16;33
16;42
16;77
16;107
16;121
16;139
16;140
16;211
16;238
16;251
16;253
16;258
16;266
16;269
16;271
16;323
16;325
16;355
16;419
16;513
16;515
16;618
16;736
16;737
16;740
16;778
16;779
16;831
16;840
16;882
16;918
16;948
16;1004
16;1154
16;1256
16;1385
16;1401
16;1597
16;1641
16;1698
16;1710
16;1876
16;1940
17;23
17;26
17;55
17;72
17;79
17;120
17;123
17;154
17;182
17;198
17;199
17;249
17;262
17;315
17;354
17;389
17;409
17;476
17;627
17;635
17;659
17;715
17;728
17;754
17;756
17;819
17;937
17;985
17;1169
17;1247
17;1418
17;1608
18;25
18;129
18;138
18;168
18;210
18;226
18;233
18;295
18;398
18;490
18;508
18;625
18;857
18;891
18;1097
18;1103
18;1404
18;1509
18;1528
18;1639
18;1753
18;1808
18;1937
18;1993
19;26
19;43
19;99
19;122
19;127
19;151
19;152
19;274
19;284
19;366
19;367
19;410
19;510
19;543
19;613
19;634
19;824
19;983
19;1007
19;1060
19;1145
19;1213
19;1363
19;1388
19;1467
19;1547
19;1605
19;1613
19;1686
19;1768
20;651
20;1255
20;1725
20;1839
21;22
21;25
21;30
21;83
21;113
21;144
21;289
21;485
21;551
21;622
21;702
21;734
21;905
21;1144
21;1332
21;1333
21;1623
21;1647
21;1650
21;1767
22;27
22;36
22;58
22;64
22;70
22;76
22;80
22;103
22;206
22;221
22;228
22;232
22;368
22;379
22;403
22;414
22;444
22;498
22;615
22;653
22;670
22;682
22;729
22;766
22;796
22;831
22;842
22;874
22;905
22;916
22;936
22;941
22;1064
22;1170
22;1431
22;1489
22;1506
22;1571
22;1598
22;1606
22;1611
22;1664
22;1676
22;1728
22;1793
22;1812
22;1869
22;1998
23;26
23;39
23;87
23;112
23;217
23;225
23;288
23;402
23;443
23;550
23;687
23;901
23;1014
23;1047
23;1154
23;1322
23;1475
23;1567
24;36
24;37
24;73
24;99
24;126
24;148
24;247
24;279
24;579
24;609
24;931
24;1247
24;1292
24;1412
24;1525
24;1590
24;1921
25;34
25;53
25;101
25;103
25;146
25;175
25;245
25;250
25;256
25;364
25;384
25;638
25;643
25;739
25;742
25;750
25;888
25;1085
25;1153
25;1250
25;1579
25;1580
25;1787
25;1815
26;42
26;47
26;52
26;168
26;179
26;268
26;297
26;418
26;420
26;483
26;608
26;643
26;677
26;814
26;832
26;922
26;1019
26;1054
26;1095
26;1126
26;1157
26;1297
26;1354
26;1496
26;1826
26;1976
27;31
27;49
27;71
27;244
27;301
27;305
27;345
27;352
27;533
27;665
27;733
27;870
27;871
27;1060
27;1091
27;1274
27;1333
27;1679
27;1722
27;1741
27;1775
27;1857
28;33
28;38
28;40
28;87
28;124
28;171
28;216
28;220
28;300
28;334
28;396
28;475
28;621
28;837
28;968
28;1094
28;1169
28;1191
28;1201
28;1713
28;1776
28;1798
28;1835
28;1866
28;1943
29;30
29;35
29;84
29;293
29;298
29;366
29;450
29;495
29;503
29;554
29;564
29;620
29;730
29;1235
29;1401
29;1461
29;1629
30;38
30;128
30;150
30;170
30;240
30;259
30;268
30;308
30;345
30;353
30;471
30;479
30;498
30;515
30;725
30;1023
30;1087
30;1203
30;1654
31;94
31;102
31;129
31;136
31;140
31;142
31;167
31;178
31;236
31;242
31;256
31;317
31;329
31;337
31;369
31;383
31;391
31;408
31;441
31;454
31;501
31;562
31;677
31;750
31;875
31;899
31;1192
31;1393
31;1652
31;1706
31;1791
32;35
32;37
32;45
32;49
32;85
32;96
32;102
32;104
32;164
32;166
32;171
32;202
32;224
32;255
32;310
32;330
32;353
32;366
32;368
32;394
32;400
32;457
32;476
32;507
32;514
32;528
32;549
32;648
32;689
32;866
32;924
32;961
32;990
32;1109
32;1137
32;1146
32;1237
32;1258
32;1355
32;1580
32;1619
32;1646
32;1668
32;1680
32;1855
32;1861
32;1907
32;1954
32;1995
32;1997
33;38
33;54
33;56
33;65
33;66
33;71
33;88
33;99
33;168
33;213
33;425
33;555
33;572
33;591
33;693
33;777
33;815
33;1003
33;1205
33;1359
33;1495
33;1498
33;1570
33;1607
34;50
34;134
34;143
34;181
34;420
34;483
34;493
34;601
34;861
34;1508
34;1565
34;1874
34;1890
34;1950
35;191
35;295
35;990
35;1182
35;1232
35;1319
36;44
36;128
36;261
36;386
36;465
36;471
36;571
36;584
36;610
36;873
36;967
36;984
36;1010
36;1222
36;1374
36;1478
36;1733
36;1913
37;83
37;85
37;91
37;241
37;345
37;346
37;1452
37;1782
37;1799
37;1903
38;60
38;81
38;157
38;451
38;1493
38;1589
39;49
39;59
39;272
39;480
39;536
39;619
39;1132
39;1189
39;1818
40;96
40;373
40;579
40;600
40;902
40;1068
40;1102
40;1419
41;42
41;46
41;47
41;76
41;137
41;157
41;162
41;208
41;211
41;212
41;214
41;234
41;238
41;270
41;298
41;327
41;347
41;370
41;372
41;491
41;573
41;674
41;742
41;997
41;1349
41;1383
41;1417
41;1523
41;1871
42;54
42;91
42;134
42;313
42;510
42;707
42;772
42;804
42;932
42;945
42;1285
42;1369
42;1477
42;1843
42;1856
43;55
43;63
43;69
43;90
43;189
43;205
43;218
43;452
43;571
43;597
43;629
43;695
43;705
43;885
43;923
43;1020
43;1026
43;1163
43;1362
43;1512
43;1552
43;1663
43;1715
43;1846
44;101
44;132
44;161
44;377
44;491
44;495
44;675
44;808
44;990
44;1007
44;1033
44;1101
44;1184
44;1242
44;1474
45;263
45;564
45;957
45;1209
45;1228
45;1417
45;1687
46;57
46;59
46;175
46;318
46;331
46;421
46;462
46;463
46;786
46;913
46;1866
47;95
47;143
47;570
47;654
47;931
47;1198
47;1426
47;1444
47;1521
48;252
49;120
49;133
49;157
49;230
49;265
49;441
49;489
49;557
49;676
49;1594
49;1718
50;178
50;284
50;418
51;231
51;417
51;498
51;689
51;794
52;70
52;736
52;1183
53;95
53;111
53;126
53;162
53;435
53;460
53;535
53;614
53;1061
53;1081
53;1281
54;62
54;134
54;192
54;198
54;396
54;703
54;847
54;940
54;1049
54;1241
54;1259
54;1422
54;1455
54;1462
54;1464
54;1852
54;1920
54;1990
55;153
55;216
55;335
55;349
55;394
55;411
55;465
55;474
55;496
55;810
55;842
55;973
55;1000
55;1240
55;1807
56;159
56;333
56;344
56;544
56;630
56;751
56;952
56;995
56;1055
56;1483
56;1953
56;1958
57;74
57;100
57;120
57;165
57;295
57;603
57;692
57;731
57;774
57;896
57;898
57;1421
57;1492
57;1544
57;1589
57;1608
57;1719
57;1764
57;1889
58;64
58;114
58;131
58;144
58;204
58;290
58;339
58;678
58;812
58;994
58;1163
59;91
59;125
59;281
59;308
59;336
59;684
59;768
59;783
59;1231
59;1262
59;1266
59;1530
59;1969
60;75
60;105
60;115
60;119
60;208
60;283
60;297
60;351
60;361
60;398
60;539
60;624
60;638
60;707
60;745
60;1161
60;1181
60;1244
60;1248
60;1263
60;1428
60;1456
60;1487
60;1511
60;1715
60;1946
60;1954
61;65
61;132
61;241
61;266
61;286
61;364
61;372
61;392
61;633
61;734
61;925
61;999
61;1025
61;1139
61;1267
61;1490
61;1730
61;1813
61;1892
61;1942
62;80
62;82
62;110
62;141
62;173
62;186
62;279
62;363
62;365
62;639
62;1132
62;1133
62;1496
62;1649
62;1753
63;144
63;180
63;632
63;724
63;1186
63;1312
63;1317
64;78
64;86
64;106
64;158
64;443
64;552
64;586
64;629
64;1125
64;1465
65;114
65;117
65;124
65;130
65;141
65;170
65;247
65;253
65;271
65;313
65;670
65;743
65;983
65;988
65;1022
65;1148
65;1567
65;1571
65;1572
65;1585
65;1942
66;124
66;142
66;472
66;536
66;800
66;930
66;1216
66;1219
66;1273
66;1387
66;1465
66;1467
66;1644
67;125
67;724
67;1059
67;1588
67;1712
68;320
68;437
68;541
68;869
68;1079
68;1319
69;258
69;328
69;497
69;545
69;583
69;1035
69;1082
69;1219
69;1267
69;1593
69;1904
70;248
70;296
70;883
70;1206
70;1612
70;1697
71;108
71;116
71;133
71;160
71;172
71;342
71;453
71;599
71;639
71;662
71;673
71;834
71;894
71;907
71;991
71;1190
71;1203
71;1410
71;1515
71;1683
71;1691
71;1699
71;1880
72;227
72;243
72;362
72;982
72;988
72;1195
73;82
73;86
73;192
73;246
73;273
73;587
73;881
73;1246
73;1748
74;92
74;127
74;207
74;252
74;278
74;347
74;356
74;407
74;412
74;499
74;502
74;533
74;633
74;858
74;899
74;954
74;1070
74;1169
74;1212
74;1346
74;1655
74;1717
75;84
75;166
75;199
75;289
75;307
75;308
75;428
75;431
75;440
75;726
75;736
75;765
75;797
75;798
75;805
75;822
75;1024
75;1394
75;1425
75;1540
75;1885
75;1994
76;170
76;304
76;519
76;1121
76;1721
76;1988
77;97
77;628
77;642
77;737
77;799
77;976
77;1014
77;1042
77;1131
77;1138
77;1155
77;1328
77;1684
78;519
78;879
78;1010
78;1583
78;1795
78;1853
78;1998
79;137
79;311
79;367
79;986
79;989
79;1081
79;1707
80;193
80;222
80;231
80;275
80;421
80;450
80;479
80;674
80;748
80;752
80;891
80;939
80;1194
80;1528
80;1532
80;1563
80;1813
81;85
81;104
81;108
81;169
81;217
81;266
81;396
81;552
81;568
81;749
81;996
81;1075
81;1198
81;1338
81;1478
81;1729
82;178
82;555
82;557
82;575
82;1227
82;1264
82;1919
83;189
83;962
83;1322
84;128
84;135
84;222
84;224
84;249
84;282
84;512
84;520
84;609
84;702
84;777
84;798
84;818
84;835
84;944
84;965
84;1079
84;1115
84;1164
84;1175
84;1243
84;1309
84;1376
84;1401
84;1462
84;1505
84;1693
84;1705
84;1725
84;1754
84;1773
84;1901
85;205
85;376
85;390
85;454
85;455
85;848
85;890
85;1026
85;1197
85;1337
85;1569
85;1616
85;1654
85;1927
86;105
86;107
86;176
86;190
86;239
86;242
86;244
86;302
86;311
86;322
86;387
86;474
86;604
86;636
86;710
86;1019
86;1048
86;1203
86;1234
86;1265
86;1663
86;1915
86;1926
87;97
87;150
87;316
87;374
87;426
87;659
87;745
87;780
87;983
87;1094
87;1196
87;1238
87;1268
87;1420
87;1633
87;1668
87;1784
87;1925
88;111
88;194
88;237
88;261
88;290
88;451
88;664
88;706
88;811
88;1351
89;116
89;188
89;306
89;373
89;1771
89;1792
90;127
90;174
90;181
90;235
90;524
90;1281
90;1456
90;1483
91;169
91;482
91;492
91;979
91;1348
91;1460
91;1936
92;1331
93;278
93;493
93;611
93;886
93;1659
93;1898
94;112
94;194
94;231
94;314
94;358
94;371
94;545
94;762
94;766
94;1747
94;1758
94;1914
94;1988
95;129
95;156
95;241
95;337
95;370
95;390
95;407
95;529
95;664
95;814
95;820
95;872
95;1204
95;1714
95;1984
96;109
96;140
96;1364
96;1586
96;1828
96;1974
97;116
97;118
97;186
97;200
97;209
97;282
97;296
97;418
97;442
97;468
97;699
97;702
97;758
97;762
97;775
97;839
97;841
97;897
97;1067
97;1077
97;1337
97;1433
97;1575
97;1661
97;1679
97;1739
97;1902
97;1945
97;1955
98;349
99;149
99;162
99;205
99;398
99;453
99;536
99;869
99;912
99;1008
99;1209
99;1293
99;1907
99;1996
100;215
100;383
100;433
100;828
100;1325
102;318
102;1873
103;143
103;147
103;188
103;228
103;248
103;254
103;301
103;338
103;416
103;435
103;521
103;703
103;827
103;1028
103;1133
103;1288
103;1305
103;1314
103;1418
103;1696
103;1862
104;106
104;182
104;183
104;277
104;294
104;423
104;455
104;458
104;517
104;616
104;680
104;812
104;919
104;930
104;992
104;1005
104;1210
104;1416
104;1464
104;1734
104;1816
104;1839
105;718
105;856
105;1817
106;203
106;262
106;275
106;328
106;436
106;1031
106;1226
106;1385
106;1531
106;1804
106;1867
107;155
107;173
107;240
107;299
107;364
107;581
107;711
107;789
107;870
107;978
107;1088
107;1341
107;1359
107;1404
107;1637
107;1694
107;1860
108;136
108;152
108;159
108;240
108;303
108;356
108;499
108;503
108;594
108;715
108;751
108;820
108;975
108;1105
108;1301
108;1433
108;1600
108;1883
109;153
109;269
109;447
109;581
109;809
109;864
109;904
109;1018
109;1106
109;1316
109;1318
109;1473
109;1579
110;201
110;573
110;623
110;703
110;889
110;946
110;1080
110;1185
110;1281
110;1293
110;1303
110;1450
110;1535
110;1909
111;145
111;196
111;531
112;130
112;234
112;306
112;606
112;784
112;918
112;1046
112;1471
113;530
113;652
113;668
113;974
113;1039
113;1561
113;1595
113;1596
114;465
114;789
114;963
114;1277
114;1288
114;1709
114;1937
115;130
115;191
115;430
115;769
115;991
115;1031
115;1477
115;1485
115;1863
116;1893
117;264
117;285
117;351
117;385
117;650
117;709
117;927
117;1113
117;1697
117;1868
118;188
118;280
118;397
118;445
118;569
118;612
118;657
118;693
118;756
118;1058
118;1389
119;322
119;432
119;475
119;489
119;776
119;879
119;1882
119;1966
120;191
120;292
120;600
120;648
120;656
120;756
120;1685
120;1756
120;1844
121;174
121;564
121;793
121;1407
121;1428
121;1982
122;190
122;289
122;386
122;655
123;229
123;251
123;348
123;369
123;462
123;864
123;1292
123;1919
124;183
124;192
124;977
124;1164
125;395
125;413
125;503
125;662
125;1477
125;1651
125;1739
125;1988
126;137
126;196
126;202
126;267
126;275
126;357
126;485
126;553
126;576
126;1034
126;1084
126;1160
126;1272
126;1286
126;1308
126;1372
126;1493
126;1635
127;141
127;163
127;200
127;282
127;329
127;367
127;405
127;509
127;722
127;738
127;918
127;1011
127;1336
127;1463
127;1811
127;1814
127;1917
128;212
128;276
128;620
128;696
128;706
128;731
128;1048
128;1054
128;1091
128;1096
128;1098
128;1102
128;1120
128;1261
128;1356
128;1377
128;1397
128;1463
128;1808
128;1846
129;459
129;491
129;772
129;1121
129;1354
129;1560
130;200
130;227
130;312
130;770
130;1075
130;1177
130;1644
131;340
131;1059
132;147
132;154
132;164
132;214
132;222
132;235
132;246
132;277
132;361
132;376
132;447
132;520
132;631
132;857
132;1548
132;1611
132;1763
132;1916
133;352
133;590
133;760
133;922
133;1071
133;1271
133;1318
133;1651
133;1695
133;1720
133;1865
133;1875
133;1883
134;180
134;270
134;305
134;339
134;438
134;478
134;588
134;743
134;1043
135;216
135;294
135;373
135;422
135;599
135;888
135;1032
135;1383
135;1439
135;1660
135;1978
135;1987
136;399
136;413
136;453
136;514
136;547
136;731
136;791
136;1065
136;1102
136;1730
136;1848
136;1994
137;459
137;1072
137;1977
138;212
138;218
138;221
138;315
138;359
138;361
138;483
138;513
138;676
138;799
138;897
138;907
138;962
138;966
138;1124
138;1160
138;1269
138;1346
138;1437
138;1486
138;1569
138;1795
138;1868
138;1913
138;1950
139;377
139;1215
139;1387
139;1416
139;1420
140;287
140;321
140;510
140;1142
140;1221
140;1287
140;1674
140;1910
140;1928
141;146
141;568
142;184
142;250
142;606
142;1086
142;1627
143;184
143;232
143;380
143;427
143;562
143;580
143;643
143;832
143;835
143;848
143;904
143;955
143;970
143;980
143;1074
143;1236
143;1488
143;1533
143;1609
143;1878
144;204
144;210
144;239
144;414
144;463
144;1234
144;1546
144;1585
144;1784
145;402
145;525
145;563
145;1370
145;1495
145;1513
145;1990
146;161
146;376
146;449
146;502
146;507
146;608
146;639
146;880
146;1810
147;546
147;768
147;1059
147;1362
147;1681
148;160
148;196
148;445
148;769
148;1986
149;303
149;342
149;768
149;994
149;1112
149;1177
149;1606
149;1925
150;292
150;389
150;732
150;1352
150;1841
151;158
151;171
151;186
151;207
151;272
151;355
151;529
151;1060
151;1143
151;1260
151;1313
151;1444
151;1796
152;179
152;1100
152;1189
152;1420
153;175
153;176
153;207
153;223
153;260
153;314
153;341
153;395
153;481
153;514
153;615
153;718
153;891
153;895
153;1020
153;1098
153;1144
153;1183
153;1241
153;1307
153;1728
154;344
154;941
155;362
155;392
155;423
155;527
155;555
155;860
155;1254
155;1326
155;1579
156;267
156;281
156;1002
156;1939
156;1963
157;620
158;401
158;502
158;658
158;915
158;1255
158;1294
158;1405
158;1431
158;1667
158;1783
158;1912
158;1951
158;1957
159;296
159;1282
159;1457
159;1691
159;1722
160;488
160;848
160;1077
160;1157
160;1341
160;1620
160;1679
160;1947
161;173
161;197
161;324
161;388
161;595
161;818
161;855
161;1070
161;1586
161;1927
162;215
162;468
162;521
162;958
162;1025
163;195
163;298
163;326
163;351
163;371
163;611
163;647
163;719
163;916
163;1080
163;1216
163;1278
163;1335
163;1404
163;1427
163;1532
163;1617
163;1638
163;1714
163;1788
163;1849
164;429
164;467
164;877
164;987
164;1192
164;1213
164;1225
164;1561
165;202
165;209
165;490
166;576
166;830
166;863
166;1858
167;391
167;836
167;1473
167;1701
168;561
168;592
168;753
168;877
168;956
168;1844
169;176
169;229
169;299
169;1214
169;1333
170;236
170;385
170;1104
170;1449
171;257
172;526
172;692
172;1129
172;1398
173;276
173;538
173;1329
174;332
174;340
174;346
174;662
174;900
174;1391
175;189
175;219
175;359
175;437
175;508
175;617
175;732
175;743
175;753
175;811
175;826
175;834
175;881
175;1024
175;1182
175;1237
175;1275
175;1454
175;1614
175;1722
176;204
176;342
176;907
176;1663
177;286
177;530
177;1713
178;278
178;379
178;404
178;553
178;652
178;798
178;976
178;1593
178;1620
179;220
179;299
179;370
179;432
179;647
179;762
179;821
179;1053
179;1061
179;1110
179;1202
179;1249
179;1518
179;1642
179;1725
181;263
181;389
181;604
181;929
181;1125
181;1170
181;1440
181;1494
181;1729
181;1835
182;570
182;803
182;854
182;1008
182;1312
182;1371
182;1543
182;1957
183;378
183;517
183;588
183;1248
184;563
184;1389
184;1854
185;591
185;663
185;700
186;358
186;614
186;1157
186;1382
187;438
187;1029
188;309
188;580
188;589
188;644
188;679
188;1432
188;1468
188;1713
188;1796
188;1900
189;239
189;380
189;710
189;760
189;1412
190;306
190;591
190;850
190;1272
190;1933
190;1948
191;245
191;259
191;447
191;493
191;1325
191;1367
191;1554
191;1924
192;985
193;276
193;808
193;1567
194;195
194;237
194;253
194;255
194;256
194;326
194;334
194;575
194;664
194;686
194;780
194;927
194;950
194;1018
194;1044
194;1455
194;1512
194;1688
194;1691
194;1735
194;1952
194;1956
194;1972
195;213
195;244
195;269
195;523
195;610
195;631
195;741
195;996
195;1171
195;1188
195;1376
196;280
197;553
197;598
197;840
197;852
197;946
197;1182
197;1251
197;1350
198;286
198;655
198;764
199;229
199;290
199;324
199;426
199;511
199;559
199;670
199;890
199;994
199;1105
199;1111
199;1159
199;1195
199;1200
199;1301
199;1311
199;1836
199;1896
199;1942
200;452
200;1030
200;1472
200;1912
201;578
201;779
201;1125
202;628
202;699
202;1288
202;1389
202;1499
202;1517
202;1610
202;1763
202;1766
202;1777
203;251
203;254
203;740
203;889
203;1307
204;211
204;456
204;587
204;1035
204;1299
204;1391
204;1524
205;238
205;405
205;472
205;739
205;1635
205;1739
205;1918
206;260
206;272
206;1229
206;1877
207;302
207;524
207;788
